Line,Replicate,Vial,Sex,Block,Length(mm),Width(mm)
837,10,2,2,7,0.85,0.78
843,1,1,1,7,1.03,0.89
843,2,1,1,7,1.02,0.85
843,3,1,1,7,1.05,0.87
843,4,1,1,7,1.02,0.89
843,5,1,1,7,1.02,0.83
843,6,1,1,7,1,0.84
843,7,1,1,7,1.04,0.85
843,8,1,1,7,1.02,0.87
843,9,1,1,7,1.02,0.89
843,10,1,1,7,1.02,0.86
843,1,2,1,7,0.99,0.83
843,2,2,1,7,1.03,0.84
843,3,2,1,7,1.02,0.83
843,4,2,1,7,1,0.85
843,5,2,1,7,1.01,0.89
843,6,2,1,7,1.02,0.87
843,7,2,1,7,1.07,0.9
843,8,2,1,7,1.02,0.86
843,9,2,1,7,1.04,0.89
843,10,2,1,7,1,0.82
843,1,1,2,7,0.94,0.77
843,2,1,2,7,0.93,0.81
843,3,1,2,7,0.9,0.78
843,4,1,2,7,0.93,0.81
843,5,1,2,7,0.91,0.8
843,6,1,2,7,0.92,0.75
843,7,1,2,7,0.89,0.74
843,8,1,2,7,0.9,0.74
843,9,1,2,7,0.91,0.77
843,10,1,2,7,0.91,0.77
843,1,2,2,7,0.91,0.79
843,2,2,2,7,0.88,0.75
843,3,2,2,7,0.88,0.79
843,4,2,2,7,0.92,0.81
843,5,2,2,7,0.9,0.77
843,6,2,2,7,0.93,0.77
843,7,2,2,7,0.91,0.8
843,8,2,2,7,0.93,0.77
843,9,2,2,7,0.91,0.79
843,10,2,2,7,0.92,0.81
849,1,1,1,7,0.97,0.83
849,2,1,1,7,1.04,0.91
849,3,1,1,7,1.05,0.91
849,4,1,1,7,1.04,0.85
849,5,1,1,7,1.05,0.89
849,6,1,1,7,1.03,0.84
849,7,1,1,7,1,0.89
849,8,1,1,7,1.05,0.87
849,9,1,1,7,1.04,0.88
849,10,1,1,7,1.08,0.88
849,1,2,1,7,1.03,0.87
849,2,2,1,7,1.06,0.88
849,3,2,1,7,1.01,0.87
849,4,2,1,7,1.01,0.83
849,5,2,1,7,1.06,0.87
849,6,2,1,7,1.01,0.88
849,7,2,1,7,1.04,0.87
849,8,2,1,7,1.03,0.83
849,9,2,1,7,1.03,0.85
849,10,2,1,7,1.04,0.86
849,1,1,2,7,0.91,0.78
849,2,1,2,7,0.92,0.8
849,3,1,2,7,0.92,0.78
849,4,1,2,7,0.91,0.78
849,5,1,2,7,0.92,0.78
849,6,1,2,7,0.91,0.79
849,7,1,2,7,0.92,0.78
849,8,1,2,7,0.94,0.8
849,9,1,2,7,0.92,0.75
849,10,1,2,7,0.91,0.79
849,1,2,2,7,0.92,0.8
849,2,2,2,7,0.91,0.8
849,3,2,2,7,0.93,0.8
849,4,2,2,7,0.94,0.81
849,5,2,2,7,0.91,0.79
849,6,2,2,7,0.93,0.8
849,7,2,2,7,0.89,0.76
849,8,2,2,7,0.92,0.82
849,9,2,2,7,0.91,0.79
849,10,2,2,7,0.87,0.76
850,1,1,1,7,0.99,0.83
850,2,1,1,7,0.99,0.84
850,3,1,1,7,1,0.85
850,4,1,1,7,1,0.86
850,5,1,1,7,1,0.84
850,6,1,1,7,1,0.81
850,7,1,1,7,0.96,0.81
850,8,1,1,7,0.99,0.83
850,9,1,1,7,0.97,0.79
850,10,1,1,7,1,0.82
850,1,2,1,7,0.96,0.83
850,2,2,1,7,0.94,0.78
850,3,2,1,7,0.98,0.81
850,4,2,1,7,0.97,0.83
850,5,2,1,7,0.92,0.76
850,6,2,1,7,0.99,0.84
850,7,2,1,7,0.95,0.79
850,8,2,1,7,0.99,0.8
850,9,2,1,7,0.97,0.84
850,10,2,1,7,0.97,0.83
850,1,1,2,7,0.85,0.74
850,2,1,2,7,0.82,0.7
850,3,1,2,7,0.86,0.77
850,4,1,2,7,0.84,0.71
850,5,1,2,7,0.89,0.77
850,6,1,2,7,0.87,0.75
850,7,1,2,7,0.83,0.72
850,8,1,2,7,0.85,0.74
850,9,1,2,7,0.83,0.75
850,10,1,2,7,0.9,0.75
850,1,2,2,7,0.78,0.68
850,2,2,2,7,0.85,0.72
850,3,2,2,7,0.88,0.75
850,4,2,2,7,0.9,0.78
850,5,2,2,7,0.83,0.7
850,6,2,2,7,0.81,0.7
850,7,2,2,7,0.88,0.76
850,8,2,2,7,0.82,0.72
850,9,2,2,7,0.88,0.74
850,10,2,2,7,0.87,0.72
852,1,1,1,7,0.92,0.76
852,2,1,1,7,0.89,0.73
852,3,1,1,7,0.92,0.76
852,4,1,1,7,0.9,0.75
852,5,1,1,7,0.96,0.82
852,6,1,1,7,0.94,0.77
852,7,1,1,7,0.95,0.79
852,8,1,1,7,0.93,0.79
852,9,1,1,7,0.96,0.79
852,10,1,1,7,0.92,0.79
852,1,2,1,7,0.96,0.78
852,2,2,1,7,0.91,0.75
852,3,2,1,7,0.9,0.76
852,4,2,1,7,0.92,0.76
852,5,2,1,7,0.95,0.78
852,6,2,1,7,0.96,0.79
852,7,2,1,7,0.94,0.76
852,8,2,1,7,0.99,0.79
852,9,2,1,7,0.99,0.79
852,10,2,1,7,0.97,0.83
852,1,1,2,7,0.78,0.7
852,2,1,2,7,0.79,0.67
852,3,1,2,7,0.83,0.71
852,4,1,2,7,0.84,0.71
852,5,1,2,7,0.83,0.71
852,6,1,2,7,0.78,0.7
852,7,1,2,7,0.83,0.71
852,8,1,2,7,0.78,0.69
852,9,1,2,7,0.81,0.68
852,10,1,2,7,0.84,0.7
852,1,2,2,7,0.81,0.7
852,2,2,2,7,0.87,0.72
852,3,2,2,7,0.84,0.7
852,4,2,2,7,0.78,0.68
852,5,2,2,7,0.86,0.73
852,6,2,2,7,0.86,0.72
852,7,2,2,7,0.83,0.71
852,8,2,2,7,0.78,0.67
852,9,2,2,7,0.89,0.72
852,10,2,2,7,0.84,0.72
853,1,1,1,7,1.05,0.85
853,2,1,1,7,1.02,0.86
853,3,1,1,7,1.07,0.9
853,4,1,1,7,1.06,0.88
853,5,1,1,7,1.06,0.84
853,6,1,1,7,1.08,0.9
853,7,1,1,7,1,0.86
853,8,1,1,7,1.04,0.9
853,9,1,1,7,1.04,0.88
853,10,1,1,7,1.05,0.87
853,1,2,1,7,1.07,0.89
853,2,2,1,7,1.02,0.86
853,3,2,1,7,1.02,0.86
853,4,2,1,7,1.01,0.9
853,5,2,1,7,0.98,0.85
853,6,2,1,7,1.03,0.9
853,7,2,1,7,1.04,0.83
853,8,2,1,7,1.05,0.9
853,9,2,1,7,1,0.87
853,10,2,1,7,1.03,0.84
853,1,1,2,7,0.89,0.71
853,2,1,2,7,0.9,0.79
853,3,1,2,7,0.92,0.8
853,4,1,2,7,0.85,0.74
853,5,1,2,7,0.91,0.79
853,6,1,2,7,0.87,0.79
853,7,1,2,7,0.94,0.91
853,8,1,2,7,0.94,0.81
853,9,1,2,7,0.87,0.77
853,10,1,2,7,0.9,0.79
853,1,2,2,7,0.89,0.74
853,2,2,2,7,0.89,0.78
853,3,2,2,7,0.91,0.79
853,4,2,2,7,0.91,0.77
853,5,2,2,7,0.88,0.79
853,6,2,2,7,0.88,0.76
853,7,2,2,7,0.88,0.77
853,8,2,2,7,0.83,0.68
853,9,2,2,7,0.79,0.68
853,10,2,2,7,0.84,0.75
855,1,1,1,7,0.97,0.83
855,2,1,1,7,0.96,0.79
855,3,1,1,7,0.92,0.79
855,4,1,1,7,0.92,0.76
855,5,1,1,7,0.99,0.84
855,6,1,1,7,0.98,0.84
855,7,1,1,7,0.93,0.8
855,8,1,1,7,0.92,0.78
855,9,1,1,7,1.01,0.84
855,10,1,1,7,0.93,0.78
855,1,2,1,7,0.98,0.86
855,2,2,1,7,0.94,0.79
855,3,2,1,7,0.98,0.84
855,4,2,1,7,0.98,0.84
855,5,2,1,7,0.89,0.77
855,6,2,1,7,0.95,0.81
855,7,2,1,7,1.01,0.84
855,8,2,1,7,0.95,0.89
855,9,2,1,7,0.92,0.77
855,10,2,1,7,0.88,0.74
855,1,1,2,7,0.85,0.7
855,2,1,2,7,0.84,0.71
855,3,1,2,7,0.86,0.73
855,4,1,2,7,0.78,0.7
855,5,1,2,7,0.82,0.71
855,6,1,2,7,0.85,0.75
855,7,1,2,7,0.84,0.68
855,8,1,2,7,0.87,0.73
855,9,1,2,7,0.85,0.73
855,10,1,2,7,0.86,0.72
855,1,2,2,7,0.86,0.74
855,2,2,2,7,0.83,0.73
855,3,2,2,7,0.86,0.74
855,4,2,2,7,0.8,0.71
855,5,2,2,7,0.88,0.74
855,6,2,2,7,0.9,0.77
855,7,2,2,7,0.89,0.79
855,8,2,2,7,0.88,0.76
855,9,2,2,7,0.86,0.74
855,10,2,2,7,0.85,0.73
861,1,1,1,7,0.98,0.87
861,2,1,1,7,1.01,0.85
861,3,1,1,7,1.04,0.86
861,4,1,1,7,0.97,0.86
861,5,1,1,7,1.02,0.86
861,6,1,1,7,0.98,0.82
861,7,1,1,7,1.03,0.86
861,8,1,1,7,1.03,0.86
861,9,1,1,7,1.04,0.83
861,10,1,1,7,0.99,0.8
861,1,2,1,7,1.03,0.87
861,2,2,1,7,1.06,0.88
861,3,2,1,7,1.03,0.84
861,4,2,1,7,1.02,0.85
861,5,2,1,7,0.99,0.85
861,6,2,1,7,1.01,0.83
861,7,2,1,7,1.01,0.86
861,8,2,1,7,1.05,0.87
861,9,2,1,7,1.01,0.87
861,10,2,1,7,1.01,0.87
861,1,1,2,7,0.87,0.78
861,2,1,2,7,0.92,0.8
861,3,1,2,7,0.92,0.79
861,4,1,2,7,0.89,0.77
861,5,1,2,7,0.9,0.78
861,6,1,2,7,0.92,0.76
861,7,1,2,7,0.91,0.75
861,8,1,2,7,0.91,0.79
861,9,1,2,7,0.9,0.78
861,10,1,2,7,0.92,0.78
861,1,2,2,7,0.87,0.75
861,2,2,2,7,0.9,0.78
861,3,2,2,7,0.91,0.78
861,4,2,2,7,0.92,0.8
861,5,2,2,7,0.9,0.78
861,6,2,2,7,0.92,0.79
861,7,2,2,7,0.91,0.78
861,8,2,2,7,0.9,0.78
861,9,2,2,7,0.91,0.76
861,10,2,2,7,0.89,0.77
879,1,1,1,7,0.97,0.83
879,2,1,1,7,0.98,0.83
879,3,1,1,7,0.96,0.81
879,4,1,1,7,1,0.82
879,5,1,1,7,1,0.79
879,6,1,1,7,1.01,0.82
879,7,1,1,7,1.03,0.85
879,8,1,1,7,0.99,0.79
879,9,1,1,7,1.04,0.82
879,10,1,1,7,0.98,0.84
879,1,2,1,7,1.03,0.82
879,2,2,1,7,0.98,0.81
879,3,2,1,7,0.99,0.82
879,4,2,1,7,1.02,0.83
879,5,2,1,7,1.03,0.87
879,6,2,1,7,1,0.82
879,7,2,1,7,1.01,0.83
879,8,2,1,7,1.02,0.86
879,9,2,1,7,1.01,0.83
879,10,2,1,7,1.02,0.81
879,1,1,2,7,0.9,0.75
879,2,1,2,7,0.89,0.76
879,3,1,2,7,0.87,0.75
879,4,1,2,7,0.89,0.73
879,5,1,2,7,0.89,0.75
879,6,1,2,7,0.87,0.72
879,7,1,2,7,0.86,0.73
879,8,1,2,7,0.87,0.73
879,9,1,2,7,0.9,0.77
879,10,1,2,7,0.87,0.73
879,1,2,2,7,0.86,0.78
879,2,2,2,7,0.86,0.73
879,3,2,2,7,0.87,0.75
879,4,2,2,7,0.85,0.73
879,5,2,2,7,0.88,0.75
879,6,2,2,7,0.91,0.77
879,7,2,2,7,0.89,0.71
879,8,2,2,7,0.88,0.72
879,9,2,2,7,0.86,0.72
879,10,2,2,7,0.85,0.72
882,1,1,1,7,0.96,0.78
882,2,1,1,7,0.97,0.82
882,3,1,1,7,0.93,0.77
882,4,1,1,7,0.99,0.81
882,5,1,1,7,0.96,0.83
882,6,1,1,7,0.96,0.8
882,7,1,1,7,0.95,0.8
882,8,1,1,7,0.94,0.82
882,9,1,1,7,0.99,0.83
882,10,1,1,7,1.02,0.85
882,1,2,1,7,0.95,0.78
882,2,2,1,7,0.94,0.79
882,3,2,1,7,0.96,0.82
882,4,2,1,7,0.98,0.81
882,5,2,1,7,0.98,0.83
882,6,2,1,7,0.96,0.84
882,7,2,1,7,0.94,0.81
882,8,2,1,7,0.99,0.81
882,9,2,1,7,0.99,0.82
882,10,2,1,7,0.96,0.8
882,1,1,2,7,0.86,0.76
882,2,1,2,7,0.82,0.71
882,3,1,2,7,0.88,0.76
882,4,1,2,7,0.87,0.73
882,5,1,2,7,0.82,0.7
882,6,1,2,7,0.87,0.75
882,7,1,2,7,0.86,0.72
882,8,1,2,7,0.86,0.71
882,9,1,2,7,0.88,0.73
882,10,1,2,7,0.84,0.72
882,1,2,2,7,0.82,0.69
882,2,2,2,7,0.88,0.73
882,3,2,2,7,0.83,0.71
882,4,2,2,7,0.84,0.73
882,5,2,2,7,0.89,0.73
882,6,2,2,7,0.85,0.72
882,7,2,2,7,0.81,0.7
882,8,2,2,7,0.8,0.69
882,9,2,2,7,0.84,0.74
882,10,2,2,7,0.85,0.72
884,1,1,1,7,1.02,0.9
884,2,1,1,7,1.03,0.9
884,3,1,1,7,0.98,0.89
884,4,1,1,7,0.97,0.84
884,5,1,1,7,1.01,0.9
884,6,1,1,7,1,0.86
884,7,1,1,7,1.03,0.88
884,8,1,1,7,1.03,0.88
884,9,1,1,7,1.03,0.86
884,10,1,1,7,1.02,0.86
884,1,2,1,7,1.03,0.88
884,2,2,1,7,1.05,0.87
884,3,2,1,7,0.99,0.87
884,4,2,1,7,1.01,0.84
884,5,2,1,7,0.96,0.87
884,6,2,1,7,0.97,0.83
884,7,2,1,7,1.01,0.88
884,8,2,1,7,1.07,0.89
884,9,2,1,7,1.02,0.86
884,10,2,1,7,1.03,0.9
884,1,1,2,7,0.93,0.78
884,2,1,2,7,0.9,0.78
884,3,1,2,7,0.89,0.78
884,4,1,2,7,0.92,0.79
884,5,1,2,7,0.93,0.8
884,6,1,2,7,0.91,0.78
884,7,1,2,7,0.89,0.77
884,8,1,2,7,0.92,0.78
884,9,1,2,7,0.93,0.8
884,10,1,2,7,0.93,0.81
884,1,2,2,7,0.85,0.76
884,2,2,2,7,0.86,0.76
884,3,2,2,7,0.91,0.75
884,4,2,2,7,0.89,0.77
884,5,2,2,7,0.9,0.76
884,6,2,2,7,0.88,0.77
884,7,2,2,7,0.9,0.76
884,8,2,2,7,0.9,0.77
884,9,2,2,7,0.87,0.79
884,10,2,2,7,0.89,0.77
887,1,1,1,7,0.96,0.82
887,2,1,1,7,0.94,0.81
887,3,1,1,7,0.92,0.76
887,4,1,1,7,0.97,0.83
887,5,1,1,7,0.93,0.84
887,6,1,1,7,0.95,0.85
887,7,1,1,7,0.97,0.82
887,8,1,1,7,0.92,0.81
887,9,1,1,7,0.97,0.84
887,10,1,1,7,0.95,0.84
887,1,2,1,7,0.96,0.84
887,2,2,1,7,0.96,0.81
887,3,2,1,7,0.97,0.83
887,4,2,1,7,0.92,0.78
887,5,2,1,7,0.92,0.8
887,6,2,1,7,0.95,0.78
887,7,2,1,7,0.94,0.79
887,8,2,1,7,0.91,0.8
887,9,2,1,7,0.94,0.81
887,10,2,1,7,0.92,0.81
887,1,1,2,7,0.89,0.76
887,2,1,2,7,0.85,0.75
887,3,1,2,7,0.87,0.74
887,4,1,2,7,0.84,0.77
887,5,1,2,7,0.84,0.73
887,6,1,2,7,0.86,0.74
887,7,1,2,7,0.84,0.73
887,8,1,2,7,0.86,0.73
887,9,1,2,7,0.83,0.72
887,10,1,2,7,0.79,0.67
887,1,2,2,7,0.87,0.75
887,2,2,2,7,0.84,0.74
887,3,2,2,7,0.86,0.74
887,4,2,2,7,0.87,0.76
887,5,2,2,7,0.77,0.72
887,6,2,2,7,0.83,0.74
887,7,2,2,7,0.83,0.74
887,8,2,2,7,0.89,0.75
887,9,2,2,7,0.83,0.73
887,10,2,2,7,0.85,0.74
890,1,1,1,7,1.02,0.87
890,2,1,1,7,0.98,0.83
890,3,1,1,7,0.97,0.8
890,4,1,1,7,0.99,0.85
890,5,1,1,7,0.99,0.84
890,6,1,1,7,0.97,0.8
890,7,1,1,7,0.97,0.8
890,8,1,1,7,1.01,0.88
890,9,1,1,7,0.99,0.78
890,10,1,1,7,1.01,0.84
890,1,2,1,7,0.96,0.8
890,2,2,1,7,0.95,0.79
890,3,2,1,7,0.98,0.79
890,4,2,1,7,0.97,0.82
890,5,2,1,7,0.98,0.84
890,6,2,1,7,1.03,0.87
890,7,2,1,7,1,0.85
890,8,2,1,7,0.97,0.83
890,9,2,1,7,1.02,0.84
890,10,2,1,7,1.02,0.84
890,1,1,2,7,0.83,0.74
890,2,1,2,7,0.86,0.72
890,3,1,2,7,0.86,0.75
890,4,1,2,7,0.87,0.76
890,5,1,2,7,0.89,0.76
890,6,1,2,7,0.89,0.75
890,7,1,2,7,0.9,0.75
890,8,1,2,7,0.87,0.78
890,9,1,2,7,0.84,0.74
890,10,1,2,7,0.84,0.74
890,1,2,2,7,0.83,0.74
890,2,2,2,7,0.82,0.73
890,3,2,2,7,0.86,0.75
890,4,2,2,7,0.81,0.71
890,5,2,2,7,0.81,0.7
890,6,2,2,7,0.85,0.75
890,7,2,2,7,0.85,0.76
890,8,2,2,7,0.84,0.71
890,9,2,2,7,0.8,0.73
890,10,2,2,7,0.84,0.74
892,1,1,1,7,1.02,0.89
892,2,1,1,7,1.03,0.86
892,3,1,1,7,1,0.84
892,4,1,1,7,1.01,0.85
892,5,1,1,7,1.04,0.89
892,6,1,1,7,0.99,0.9
892,7,1,1,7,1,0.85
892,8,1,1,7,1.03,0.88
892,9,1,1,7,0.98,0.82
892,10,1,1,7,1.03,0.9
892,1,2,1,7,1.03,0.88
892,2,2,1,7,1.01,0.87
892,3,2,1,7,1.05,0.9
892,4,2,1,7,1.02,0.92
892,5,2,1,7,1,0.91
892,6,2,1,7,1.02,0.91
892,7,2,1,7,1.01,0.91
892,8,2,1,7,1,0.9
892,9,2,1,7,1.01,0.9
892,10,2,1,7,1.03,0.91
892,1,1,2,7,0.89,0.79
892,2,1,2,7,0.91,0.79
892,3,1,2,7,0.94,0.79
892,4,1,2,7,0.9,0.81
892,5,1,2,7,0.9,0.78
892,6,1,2,7,0.89,0.78
892,7,1,2,7,0.89,0.8
892,8,1,2,7,0.87,0.78
892,9,1,2,7,0.91,0.81
892,10,1,2,7,0.9,0.81
892,1,2,2,7,0.91,0.79
892,2,2,2,7,0.89,0.83
892,3,2,2,7,0.91,0.83
892,4,2,2,7,0.9,0.76
892,5,2,2,7,0.84,0.78
892,6,2,2,7,0.9,0.76
892,7,2,2,7,0.92,0.76
892,8,2,2,7,0.93,0.81
892,9,2,2,7,0.89,0.79
892,10,2,2,7,0.9,0.75
894,1,1,1,7,1,0.86
894,2,1,1,7,0.9,0.81
894,3,1,1,7,0.96,0.85
894,4,1,1,7,0.9,0.73
894,5,1,1,7,0.97,0.85
894,6,1,1,7,0.91,0.78
894,7,1,1,7,0.97,0.86
894,8,1,1,7,1.01,0.85
894,9,1,1,7,0.94,0.82
894,10,1,1,7,0.96,0.8
894,1,2,1,7,1.01,0.87
894,2,2,1,7,1.03,0.84
894,3,2,1,7,1.05,0.9
894,4,2,1,7,0.99,0.87
894,5,2,1,7,1.06,0.88
894,6,2,1,7,1.01,0.88
894,7,2,1,7,1.03,0.89
894,8,2,1,7,1.01,0.92
894,9,2,1,7,0.99,0.84
894,10,2,1,7,0.97,0.83
894,1,1,2,7,0.82,0.73
894,2,1,2,7,0.84,0.76
894,3,1,2,7,0.9,0.8
894,4,1,2,7,0.89,0.79
894,5,1,2,7,0.9,0.77
894,6,1,2,7,0.91,0.76
894,7,1,2,7,0.88,0.77
894,8,1,2,7,0.88,0.76
894,9,1,2,7,0.88,0.78
894,10,1,2,7,0.88,0.77
894,1,2,2,7,0.89,0.75
894,2,2,2,7,0.94,0.77
894,3,2,2,7,0.82,0.73
894,4,2,2,7,0.93,0.81
894,5,2,2,7,0.92,0.79
894,6,2,2,7,0.87,0.78
894,7,2,2,7,0.88,0.8
894,8,2,2,7,0.9,0.78
894,9,2,2,7,0.84,0.79
894,10,2,2,7,0.89,0.76
897,1,1,1,7,0.9,0.74
897,2,1,1,7,1,0.82
897,3,1,1,7,0.95,0.82
897,4,1,1,7,0.96,0.81
897,5,1,1,7,0.9,0.77
897,6,1,1,7,0.94,0.83
897,7,1,1,7,0.89,0.78
897,8,1,1,7,0.95,0.81
897,9,1,1,7,0.91,0.8
897,10,1,1,7,0.94,0.77
897,1,2,1,7,0.96,0.82
897,2,2,1,7,0.95,0.79
897,3,2,1,7,0.95,0.83
897,4,2,1,7,0.96,0.85
897,5,2,1,7,0.97,0.84
897,6,2,1,7,0.99,0.83
897,7,2,1,7,0.98,0.83
897,8,2,1,7,0.96,0.79
897,9,2,1,7,0.95,0.82
897,10,2,1,7,0.91,0.77
897,1,1,2,7,0.86,0.73
897,2,1,2,7,0.86,0.73
897,3,1,2,7,0.81,0.73
897,4,1,2,7,0.8,0.71
897,5,1,2,7,0.85,0.71
897,6,1,2,7,0.82,0.72
897,7,1,2,7,0.87,0.75
897,8,1,2,7,0.88,0.77
897,9,1,2,7,0.84,0.75
897,10,1,2,7,0.86,0.77
897,1,2,2,7,0.84,0.75
897,2,2,2,7,0.88,0.76
897,3,2,2,7,0.89,0.8
897,4,2,2,7,0.9,0.78
897,5,2,2,7,0.88,0.73
897,6,2,2,7,0.89,0.75
897,7,2,2,7,0.87,0.77
897,8,2,2,7,0.89,0.77
897,9,2,2,7,0.86,0.71
897,10,2,2,7,0.87,0.73
900,1,1,1,7,0.94,0.84
900,2,1,1,7,1.04,0.87
900,3,1,1,7,0.95,0.84
900,4,1,1,7,0.99,0.82
900,5,1,1,7,0.96,0.81
900,6,1,1,7,0.99,0.86
900,7,1,1,7,0.94,0.75
900,8,1,1,7,0.98,0.87
900,9,1,1,7,0.98,0.85
900,10,1,1,7,0.99,0.85
900,1,2,1,7,1.01,0.89
900,2,2,1,7,0.95,0.82
900,3,2,1,7,0.99,0.85
900,4,2,1,7,1,0.86
900,5,2,1,7,0.98,0.88
900,6,2,1,7,0.98,0.85
900,7,2,1,7,1,0.86
900,8,2,1,7,0.99,0.87
900,9,2,1,7,1,0.86
900,10,2,1,7,1.03,0.85
900,1,1,2,7,0.88,0.77
900,2,1,2,7,0.85,0.72
900,3,1,2,7,0.87,0.74
900,4,1,2,7,0.84,0.74
900,5,1,2,7,0.85,0.73
900,6,1,2,7,0.87,0.75
900,7,1,2,7,0.86,0.77
900,8,1,2,7,0.85,0.75
900,9,1,2,7,0.89,0.76
900,10,1,2,7,0.87,0.73
900,1,2,2,7,0.9,0.77
900,2,2,2,7,0.92,0.78
900,3,2,2,7,0.91,0.76
900,4,2,2,7,0.86,0.79
900,5,2,2,7,0.85,0.78
900,6,2,2,7,0.91,0.76
900,7,2,2,7,0.87,0.76
900,8,2,2,7,0.91,0.77
900,9,2,2,7,0.86,0.76
900,10,2,2,7,0.81,0.69
999,1,1,1,7,1.02,0.87
999,2,1,1,7,1.03,0.89
999,3,1,1,7,0.98,0.85
999,4,1,1,7,1.01,0.87
999,5,1,1,7,0.97,0.88
999,6,1,1,7,0.98,0.87
999,7,1,1,7,1.01,0.86
999,8,1,1,7,0.98,0.86
999,9,1,1,7,0.97,0.89
999,10,1,1,7,0.99,0.87
999,1,2,1,7,1.02,0.88
999,2,2,1,7,0.95,0.83
999,3,2,1,7,1,0.84
999,4,2,1,7,0.96,0.88
999,5,2,1,7,0.99,0.88
999,6,2,1,7,1.01,0.87
999,7,2,1,7,0.96,0.87
999,8,2,1,7,1,0.86
999,9,2,1,7,0.96,0.81
999,10,2,1,7,1,0.87
999,1,1,2,7,0.89,0.79
999,2,1,2,7,0.88,0.81
999,3,1,2,7,0.88,0.81
999,4,1,2,7,0.91,0.81
999,5,1,2,7,0.87,0.79
999,6,1,2,7,0.89,0.77
999,7,1,2,7,0.89,0.8
999,8,1,2,7,0.88,0.75
999,9,1,2,7,0.88,0.8
999,10,1,2,7,0.9,0.79
999,1,2,2,7,0.85,0.77
999,2,2,2,7,0.9,0.79
999,3,2,2,7,0.86,0.75
999,4,2,2,7,0.89,0.74
999,5,2,2,7,0.87,0.77
999,6,2,2,7,0.92,0.78
999,7,2,2,7,0.88,0.8
999,8,2,2,7,0.89,0.79
999,9,2,2,7,0.92,0.81
999,10,2,2,7,0.88,0.79
999,1,1,1,7,1,0.88
999,2,1,1,7,1.03,0.9
999,3,1,1,7,0.99,0.84
999,4,1,1,7,1.02,0.9
999,5,1,1,7,0.98,0.86
999,6,1,1,7,0.99,0.86
999,7,1,1,7,1,0.86
999,8,1,1,7,0.97,0.88
999,9,1,1,7,0.98,0.88
999,10,1,1,7,0.99,0.87
999,1,2,1,7,1.02,0.87
999,2,2,1,7,0.95,0.81
999,3,2,1,7,0.99,0.87
999,4,2,1,7,0.96,0.88
999,5,2,1,7,0.99,0.88
999,6,2,1,7,0.99,0.86
999,7,2,1,7,0.96,0.86
999,8,2,1,7,0.99,0.89
999,9,2,1,7,0.95,0.81
999,10,2,1,7,0.99,0.88
999,1,1,2,7,0.89,0.8
999,2,1,2,7,0.89,0.79
999,3,1,2,7,0.87,0.8
999,4,1,2,7,0.91,0.81
999,5,1,2,7,0.88,0.79
999,6,1,2,7,0.89,0.76
999,7,1,2,7,0.89,0.77
999,8,1,2,7,0.88,0.76
999,9,1,2,7,0.88,0.8
999,10,1,2,7,0.9,0.8
999,1,2,2,7,0.87,0.76
999,2,2,2,7,0.89,0.79
999,3,2,2,7,0.85,0.75
999,4,2,2,7,0.89,0.76
999,5,2,2,7,0.87,0.79
999,6,2,2,7,0.92,0.79
999,7,2,2,7,0.89,0.8
999,8,2,2,7,0.89,0.79
999,9,2,2,7,0.93,0.81
999,10,2,2,7,0.87,0.8
999,1,1,1,7,0.95,0.86
999,2,1,1,7,0.92,0.85
999,3,1,1,7,0.95,0.82
999,4,1,1,7,1.04,0.9
999,5,1,1,7,0.98,0.84
999,6,1,1,7,0.99,0.87
999,7,1,1,7,0.95,0.83
999,8,1,1,7,0.99,0.89
999,9,1,1,7,0.95,0.84
999,10,1,1,7,0.94,0.84
999,1,2,1,7,0.97,0.88
999,2,2,1,7,0.95,0.81
999,3,2,1,7,1.01,0.9
999,4,2,1,7,0.98,0.86
999,5,2,1,7,0.96,0.85
999,6,2,1,7,0.98,0.87
999,7,2,1,7,0.95,0.86
999,8,2,1,7,0.97,0.82
999,9,2,1,7,0.98,0.84
999,10,2,1,7,0.98,0.85
999,1,1,2,7,0.89,0.78
999,2,1,2,7,0.9,0.77
999,3,1,2,7,0.89,0.78
999,4,1,2,7,0.89,0.77
999,5,1,2,7,0.86,0.74
999,6,1,2,7,0.84,0.75
999,7,1,2,7,0.91,0.77
999,8,1,2,7,0.84,0.73
999,9,1,2,7,0.86,0.83
999,10,1,2,7,0.87,0.76
999,1,2,2,7,0.86,0.77
999,2,2,2,7,0.88,0.79
999,3,2,2,7,0.9,0.79
999,4,2,2,7,0.87,0.77
999,5,2,2,7,0.87,0.76
999,6,2,2,7,0.86,0.77
999,7,2,2,7,0.87,0.81
999,8,2,2,7,0.86,0.78
999,9,2,2,7,0.84,0.76
999,10,2,2,7,0.86,0.74
999,1,1,1,7,0.95,0.85
999,2,1,1,7,0.95,0.82
999,3,1,1,7,0.93,0.84
999,4,1,1,7,1.01,0.89
999,5,1,1,7,0.92,0.83
999,6,1,1,7,0.97,0.85
999,7,1,1,7,0.94,0.83
999,8,1,1,7,0.99,0.89
999,9,1,1,7,0.99,0.84
999,10,1,1,7,0.97,0.87
999,1,2,1,7,0.91,0.8
999,2,2,1,7,0.95,0.83
999,3,2,1,7,0.91,0.81
999,4,2,1,7,0.92,0.8
999,5,2,1,7,0.96,0.8
999,6,2,1,7,0.93,0.83
999,7,2,1,7,0.94,0.85
999,8,2,1,7,0.9,0.8
